player_id,match_id,minutes_played,goals,assists,shots,shots_on_target,passes_attempted,passes_completed,key_passes,tackles,interceptions,duels_won,duels_lost,fouls_committed,yellow_cards,red_cards,xg,xa
P00010,M2024021,17,0,0,0,0,8,6,1,2,4,11,9,2,0,0,0,0.04
P00004,M2024021,31,0,0,0,0,15,11,1,4,4,6,4,0,0,0,0,0.05
P00022,M2024021,6,1,0,3,3,1,0,1,0,0,4,4,1,0,0,0.07,0.03
P00016,M2024021,5,0,0,0,0,5,3,0,1,2,7,3,1,0,0,0,0
P00118,M2024021,90,0,0,0,0,65,46,2,1,1,4,3,0,0,0,0,0.02
P00130,M2024021,80,1,0,5,5,32,24,2,1,0,4,4,1,0,0,0.75,0.04
P00119,M2024021,90,0,0,0,0,64,47,2,6,0,6,6,2,0,0,0,0.18
P00124,M2024021,75,0,0,0,0,58,41,0,1,2,9,4,2,0,0,0,0
P00120,M2024021,70,0,0,0,0,42,31,0,5,3,3,2,0,0,0,0,0
P00117,M2024021,85,0,0,0,0,44,38,1,4,0,6,4,2,0,0,0,0.02
P00131,M2024021,85,0,1,3,0,41,35,1,0,0,14,6,3,0,0,0.4,0.11
P00127,M2024021,90,0,1,3,3,79,65,0,1,2,7,3,3,0,0,0.33,0
P00122,M2024021,90,0,2,1,0,58,52,0,3,3,9,9,3,0,0,0.11,0
P00111,M2024021,80,0,0,0,0,23,20,0,2,0,11,5,4,0,0,0,0
P00125,M2024021,90,0,1,1,1,99,90,1,1,1,8,7,1,0,0,0.13,0.14
P00123,M2024021,23,1,0,1,1,25,18,1,6,1,4,5,3,0,0,0.23,0.07
P00116,M2024021,21,0,0,0,0,9,7,2,0,0,3,2,0,0,0,0,0.28
P00115,M2024021,35,0,0,0,0,17,13,3,4,3,9,11,1,0,0,0,0.25
P00126,M2024021,18,0,1,0,0,15,11,1,3,2,8,4,1,0,0,0,0.01
P00060,M2024022,90,1,0,1,1,100,94,0,5,2,8,6,0,0,0,0.15,0
P00050,M2024022,65,0,0,0,0,40,29,0,4,0,9,11,1,1,0,0,0
P00045,M2024022,90,0,0,0,0,34,29,0,1,2,2,4,4,1,0,0,0
P00063,M2024022,90,0,0,2,2,30,23,1,1,1,6,9,2,0,0,0.29,0.04
P00056,M2024022,90,1,1,1,1,51,46,2,0,1,2,5,0,0,0,-0.11,0.26
P00059,M2024022,70,0,0,1,0,61,52,0,5,0,2,6,1,0,0,0.02,0
P00065,M2024022,90,0,0,3,1,32,24,1,1,0,11,9,1,0,0,0.53,0.13
P00052,M2024022,90,0,0,1,1,74,62,0,0,0,4,7,2,0,0,0.12,0
P00064,M2024022,90,0,1,3,1,43,32,0,2,1,9,5,0,1,0,0.81,0
P00061,M2024022,90,0,0,1,1,55,42,2,2,4,4,3,2,0,0,0.14,0.15
P00055,M2024022,65,0,0,0,0,37,32,1,3,2,9,8,3,0,0,0,0.11
P00053,M2024022,9,0,0,0,0,6,5,1,3,2,2,3,1,0,0,-0.29,0.03
P00066,M2024022,11,0,0,0,0,3,2,2,1,0,5,6,3,0,0,0,0.05
P00047,M2024022,35,0,0,0,0,23,20,1,1,1,13,7,3,0,0,0,0.09
P00062,M2024022,24,0,0,2,0,9,6,2,2,0,9,7,3,1,0,0.25,0.06
P00046,M2024022,32,1,0,1,1,13,10,0,1,2,7,4,2,0,0,0.27,0
P00096,M2024022,85,0,0,1,1,60,53,2,2,1,11,5,0,0,0,0.0,0.11
P00104,M2024022,75,2,0,3,3,70,52,2,1,4,3,5,0,0,0,0.72,0.08
P00107,M2024022,75,0,0,0,0,20,15,0,2,1,3,4,1,0,0,0,0
P00109,M2024022,90,0,0,4,3,34,26,1,1,0,2,6,2,0,0,0.38,0.11
P00089,M2024022,85,0,0,0,0,28,23,0,0,2,6,8,4,1,0,0,0
P00099,M2024022,90,0,0,3,1,95,72,2,2,2,3,4,0,0,0,0.47,0.19
P00092,M2024022,75,0,0,0,0,56,41,2,6,2,5,7,4,1,0,0,0.21
P00095,M2024022,75,0,0,1,0,60,46,0,5,3,2,3,2,0,0,0.21,0
P00101,M2024022,85,0,0,0,0,47,37,0,2,4,5,5,1,0,0,0,0
P00091,M2024022,85,0,0,0,0,47,42,2,2,2,5,6,2,0,0,0,0.14
P00098,M2024022,80,0,0,0,0,47,35,0,6,0,4,7,4,0,0,0,0
P00093,M2024022,23,0,0,0,0,16,13,1,1,4,5,8,0,0,0,0,0.03
P00106,M2024022,28,0,0,2,1,13,9,1,2,2,9,5,1,1,0,2.91,0.0
P00105,M2024022,5,1,1,1,1,3,2,0,1,3,6,10,3,0,0,0.01,0
P00108,M2024022,19,0,0,4,1,10,8,0,1,0,1,4,1,0,0,5.34,0
P00047,M2024023,65,1,0,1,1,37,33,0,2,1,7,5,0,0,0,0.17,0
P00049,M2024023,80,0,0,0,0,38,29,0,2,3,11,9,2,0,0,0,0
P00051,M2024023,80,0,0,0,0,45,38,0,2,2,6,3,3,0,0,0,0
P00066,M2024023,90,0,0,1,1,37,33,0,0,1,5,4,4,0,0,0.26,0
P00057,M2024023,75,0,0,2,1,47,44,1,4,0,2,3,4,0,0,0.14,0.11
P00062,M2024023,80,0,1,3,3,24,20,2,2,0,7,5,3,0,0,0.68,0.21
P00045,M2024023,75,0,0,0,0,18,15,0,1,0,8,9,1,0,0,0,0
P00060,M2024023,90,0,0,0,0,99,86,0,3,0,13,5,3,1,0,0,0
P00052,M2024023,90,0,0,0,0,70,60,1,5,3,3,3,2,1,0,0,0.13
P00064,M2024023,90,1,0,3,2,20,15,3,0,1,7,6,0,0,0,0.57,0.04
P00058,M2024023,85,0,0,1,1,73,55,1,0,1,3,2,3,1,0,0.08,0.08
P00050,M2024023,28,0,0,0,0,23,16,1,1,3,9,5,0,0,0,0,0.02
P00046,M2024023,11,0,0,0,0,3,2,0,2,2,6,4,0,0,0,0,0
P00063,M2024023,20,1,1,1,1,5,3,0,2,2,2,3,2,0,0,0.21,0
P00048,M2024023,22,0,0,0,0,17,12,1,5,3,2,5,2,0,0,0,0.07
P00159,M2024023,90,0,0,0,0,54,40,0,5,3,2,3,4,0,0,0,0
P00158,M2024023,90,0,0,1,0,60,55,2,6,1,6,5,3,0,0,0.12,0.19
P00155,M2024023,90,0,0,0,0,36,26,0,0,1,4,3,1,0,0,0,0
P00160,M2024023,75,0,0,0,0,55,39,0,3,0,6,5,2,0,0,0,0
P00157,M2024023,90,0,0,0,0,72,66,1,6,1,7,5,2,0,0,0,0.09
P00173,M2024023,80,0,0,3,0,28,21,1,1,1,10,5,3,0,0,0.78,0.1
P00161,M2024023,85,0,0,0,0,71,52,0,5,3,8,7,4,0,0,0,0
P00162,M2024023,90,0,0,0,0,60,55,0,1,4,5,6,2,0,0,0,0
P00165,M2024023,85,0,0,1,0,94,69,2,2,1,10,6,4,0,0,0.17,0.05
P00163,M2024023,85,0,0,0,0,75,68,0,5,3,7,9,3,0,0,0,0
P00171,M2024023,90,0,0,0,0,74,66,4,0,0,7,4,2,0,0,0,0.59
P00168,M2024023,23,0,0,1,1,20,16,1,3,2,3,5,0,0,0,0.02,0.13
P00172,M2024023,13,0,1,1,0,5,4,0,2,2,2,4,2,0,0,0.09,0
P00164,M2024023,24,0,0,0,0,15,13,0,1,1,2,3,2,0,0,0,0
P00166,M2024023,22,0,0,1,0,23,19,4,6,3,3,5,3,0,0,0.05,0.1
P00176,M2024023,12,0,0,3,3,4,3,0,0,1,10,9,3,0,0,0.02,0
P00088,M2024024,80,0,0,3,3,23,17,1,0,2,9,5,3,0,0,0.02,0.14
P00082,M2024024,90,0,0,2,1,51,41,2,3,0,8,10,1,0,0,0.16,0.05
P00080,M2024024,85,0,1,1,0,69,54,2,0,1,4,3,4,1,0,0.28,0.14
P00083,M2024024,90,0,0,3,1,54,40,0,0,4,4,6,3,0,0,0.21,0
P00077,M2024024,80,0,0,0,0,88,65,0,3,4,10,6,1,0,0,0,0
P00084,M2024024,90,0,0,1,0,48,34,0,0,1,6,3,1,0,0,0.17,0
P00067,M2024024,90,0,0,0,0,27,19,0,2,0,5,2,1,1,0,0,0
P00074,M2024024,90,0,0,0,0,65,59,1,5,4,10,6,4,0,0,0,0.11
P00075,M2024024,85,0,0,0,0,39,29,1,2,2,4,4,3,0,0,0,0.0
P00076,M2024024,90,0,0,0,0,49,39,1,6,1,7,7,1,1,0,0,0.07
P00073,M2024024,90,0,0,1,1,43,32,0,5,0,6,8,2,0,0,0.2,0
P00086,M2024024,16,0,2,3,3,8,6,0,0,1,3,7,0,0,0,0.24,0
P00071,M2024024,21,0,0,0,0,15,12,2,3,2,6,9,0,0,0,0,0.27
P00078,M2024024,21,0,0,0,0,22,19,1,1,3,9,6,3,0,0,0,0.02
P00070,M2024024,24,0,0,0,0,17,12,0,0,1,5,6,1,0,0,0,0
P00097,M2024024,90,0,0,0,0,61,52,4,6,3,7,6,4,0,0,0,0.2
P00095,M2024024,80,0,0,0,0,68,56,0,4,1,8,4,3,0,0,0,0
P00089,M2024024,80,0,0,0,0,33,25,0,1,0,5,4,1,0,0,0,0
P00091,M2024024,80,0,0,0,0,58,51,1,2,2,3,4,4,0,0,0,0.01
P00094,M2024024,90,0,0,0,0,49,39,4,2,2,3,5,3,0,0,0,0.57
P00090,M2024024,75,0,0,0,0,32,28,0,1,0,8,7,0,0,0,0,0
P00110,M2024024,90,1,0,4,1,25,17,0,1,2,9,7,0,1,0,0.4,0
P00100,M2024024,65,0,0,1,0,54,48,1,2,4,8,6,4,1,0,0.04,0.07
P00096,M2024024,75,0,0,0,0,59,50,1,0,3,9,6,3,0,0,0,0.08
P00101,M2024024,90,0,0,2,0,69,59,0,3,1,3,6,0,0,0,0.06,0
P00105,M2024024,90,0,0,2,2,80,64,0,5,4,10,4,1,0,0,0.22,0
P00106,M2024024,6,0,1,0,0,1,0,2,1,2,11,6,2,0,0,0,0.22
P00098,M2024024,35,0,0,1,0,15,13,0,2,3,3,4,2,0,0,0.07,0
P00109,M2024024,34,0,0,1,0,16,11,0,1,2,7,9,0,0,0,0.15,0
P00022,M2024025,90,0,1,2,1,22,18,2,1,2,8,4,4,0,0,0.53,0.26
P00017,M2024025,85,0,0,1,0,49,37,2,1,3,2,3,0,0,0,0.24,0.16
P00009,M2024025,65,0,0,0,0,57,51,2,5,0,14,6,1,0,0,0,0.23
P00021,M2024025,90,0,0,3,1,41,33,0,0,1,1,4,2,0,0,0.23,0
P00013,M2024025,80,0,0,1,1,75,64,0,1,0,3,2,0,0,0,0.28,0
P00019,M2024025,90,0,0,1,1,39,30,0,0,1,5,5,1,0,0,0.01,0
P00007,M2024025,75,0,0,0,0,36,26,0,4,4,5,6,2,1,0,0,0
P00016,M2024025,75,0,0,2,1,75,61,1,5,0,8,4,3,0,0,0.19,0.06
P00018,M2024025,90,0,2,2,0,49,38,0,2,0,10,5,0,0,0,0.31,0
P00012,M2024025,90,0,1,1,1,100,90,0,2,4,8,10,0,1,0,0.29,0
P00001,M2024025,90,0,0,0,0,30,27,0,0,2,6,10,2,0,0,0,0
P00015,M2024025,10,0,1,2,0,9,7,0,0,0,8,5,2,0,0,0.13,0
P00014,M2024025,13,0,1,1,0,12,11,2,4,2,5,9,3,0,0,0.28,0.13
P00006,M2024025,6,0,0,0,0,3,2,1,0,3,3,3,2,0,0,0,0.02
P00011,M2024025,12,0,0,0,0,12,11,2,0,0,8,12,1,0,0,0,0.26
P00089,M2024025,90,1,0,1,1,29,22,0,2,0,8,10,4,0,0,0.12,0
P00105,M2024025,90,0,0,0,0,57,53,0,5,0,8,4,0,0,0,0,0
P00097,M2024025,65,0,0,0,0,38,33,2,0,3,3,5,3,0,0,0,0.24
P00107,M2024025,90,0,0,3,2,40,29,0,0,2,6,6,2,0,0,0.39,0
P00095,M2024025,75,0,0,0,0,60,46,1,2,1,6,8,3,0,0,0,0.11
P00104,M2024025,90,0,0,0,0,67,60,3,2,1,8,12,1,1,0,0,0.22
P00096,M2024025,85,0,0,1,0,53,46,1,5,0,9,4,4,0,0,0.01,0.09
P00110,M2024025,90,0,2,3,1,20,14,0,2,2,10,8,0,0,0,0.66,0
P00106,M2024025,80,0,0,1,0,36,32,1,2,1,4,4,4,0,0,0.01,0.05
P00092,M2024025,90,0,0,0,0,75,52,0,4,1,6,6,0,0,0,0,0
P00098,M2024025,80,1,0,1,1,48,42,0,0,0,4,9,4,0,0,0.19,0
P00101,M2024025,7,0,0,1,0,4,3,2,4,1,3,3,2,0,0,0.21,0.0
P00094,M2024025,11,0,0,0,0,7,5,1,1,4,4,9,2,0,0,0,0.08
P00103,M2024025,25,0,1,1,1,17,15,2,1,1,4,7,3,1,0,0.19,0.01
P00099,M2024025,16,1,0,1,1,16,11,3,3,3,2,3,0,0,0,0.27,0.05
P00093,M2024025,9,0,0,0,0,6,4,2,2,4,10,5,1,0,0,0,0.2
P00160,M2024026,75,0,0,0,0,37,33,0,5,1,2,4,4,0,0,0,0
P00174,M2024026,85,0,0,3,1,45,34,0,0,2,3,4,4,1,0,0.08,0
P00169,M2024026,75,0,0,0,0,52,38,2,5,0,5,4,0,0,0,0,0.02
P00163,M2024026,80,0,0,1,1,35,31,2,5,0,1,4,1,0,0,0.18,0.02
P00165,M2024026,90,0,0,2,2,90,79,1,5,1,7,9,0,0,0,0.17,0.04
P00173,M2024026,90,0,0,3,3,44,31,0,1,2,2,4,3,1,0,3.89,0
P00161,M2024026,90,0,0,0,0,61,44,2,2,4,4,5,4,0,0,0,0.24
P00175,M2024026,90,0,0,0,0,25,22,0,0,2,3,3,0,0,0,0,0
P00166,M2024026,90,0,0,1,0,99,85,3,4,1,3,6,2,0,0,0.26,0.11
P00167,M2024026,70,0,0,2,1,70,52,3,3,1,5,6,1,0,0,0.16,0.07
P00155,M2024026,85,0,0,0,0,23,19,0,2,2,7,7,1,1,0,0,0
P00168,M2024026,28,0,0,2,2,30,22,1,0,3,10,4,3,0,0,0.22,0.04
P00162,M2024026,30,0,0,0,0,21,16,1,2,1,3,2,3,0,0,0,0.04
P00176,M2024026,31,0,0,2,0,14,10,0,2,2,6,4,2,0,0,0.28,0
P00077,M2024026,70,0,0,0,0,45,40,0,5,4,10,9,0,0,0,0,0
P00068,M2024026,85,0,0,0,0,24,17,0,2,1,4,8,3,0,0,0,0
P00076,M2024026,85,0,0,0,0,56,53,0,4,3,1,4,1,0,0,0,0
P00087,M2024026,90,0,0,2,2,49,34,1,1,1,9,11,2,0,0,0.58,0.14
P00086,M2024026,80,1,0,2,2,18,12,1,0,2,5,9,2,0,0,0.29,0.13
P00074,M2024026,90,0,0,0,0,50,46,1,4,1,3,4,2,0,0,0,0.01
P00073,M2024026,70,0,0,0,0,56,46,3,0,2,3,2,2,0,0,0,0.19
P00081,M2024026,85,0,0,0,0,72,64,0,0,1,3,3,1,0,0,0,0
P00070,M2024026,75,0,0,0,0,57,40,3,1,0,6,4,2,0,0,0,0.37
P00080,M2024026,85,0,0,1,1,55,47,4,6,2,9,5,0,0,0,0.17,0.48
P00072,M2024026,90,0,0,0,0,75,66,1,3,0,4,7,2,0,0,0,0.02
P00084,M2024026,5,0,0,3,0,2,1,0,1,1,7,3,3,0,0,0.15,0
P00078,M2024026,24,1,0,3,3,19,17,1,6,4,7,12,4,0,0,0.33,0.06
P00079,M2024026,15,0,0,1,1,11,9,2,6,1,7,3,0,0,0,0.25,0.09
P00167,M2024027,80,0,0,1,0,56,43,1,2,1,5,4,4,0,0,0.29,0.12
P00173,M2024027,70,0,1,1,0,29,24,0,2,0,9,8,2,0,0,0.2,0
P00172,M2024027,85,0,1,2,2,18,15,2,0,2,5,4,4,0,0,0.55,0.04
P00156,M2024027,90,0,0,0,0,38,34,0,1,2,7,6,0,0,0,0,0
P00168,M2024027,90,0,1,1,1,74,52,0,6,3,4,7,1,0,0,0.29,0
P00155,M2024027,90,0,0,0,0,39,33,0,0,1,4,3,2,1,0,0,0
P00170,M2024027,90,0,0,1,1,53,46,0,2,2,3,2,3,0,0,0.05,0
P00157,M2024027,90,0,0,0,0,66,57,1,2,0,4,3,3,0,0,0,0.14
P00161,M2024027,85,0,0,1,0,52,36,3,5,4,4,9,1,0,0,0.03,0.06
P00165,M2024027,70,0,1,0,0,58,42,1,0,3,2,3,1,0,0,0,0.02
P00175,M2024027,90,0,0,3,2,38,35,0,0,0,7,12,4,0,0,0.04,0
P00166,M2024027,15,0,1,0,0,11,9,4,0,3,6,7,0,0,0,0,0.15
P00158,M2024027,8,1,0,1,1,6,5,0,1,0,3,2,0,0,0,0.18,0
P00169,M2024027,11,0,1,0,0,9,6,1,5,3,8,11,3,0,0,0,0.12
P00160,M2024027,21,0,0,0,0,14,11,0,4,3,2,3,4,0,0,0,0
P00070,M2024027,85,0,0,0,0,47,35,1,2,1,5,2,2,1,0,0,0.15
P00081,M2024027,90,0,0,0,0,91,81,0,4,1,8,7,3,0,0,0,0
P00082,M2024027,80,0,0,0,0,74,57,1,0,1,6,3,0,0,0,0,0.14
P00068,M2024027,75,0,0,0,0,32,28,0,1,2,8,6,2,0,0,0,0
P00079,M2024027,85,0,0,1,1,77,62,2,0,3,3,4,1,0,0,0.13,0.14
P00086,M2024027,90,0,0,4,3,50,42,2,2,1,11,9,3,0,0,0.75,0.27
P00074,M2024027,90,0,0,0,0,60,49,0,5,0,9,6,0,0,0,0,0
P00087,M2024027,90,0,0,1,0,47,37,4,1,2,9,6,4,1,0,0.05,0.54
P00073,M2024027,70,0,0,0,0,39,36,0,4,3,4,7,4,0,0,0,0
P00075,M2024027,85,0,0,0,0,53,47,2,1,1,3,5,1,0,0,0,0.27
P00069,M2024027,80,0,0,1,0,54,43,3,1,3,8,4,1,0,0,0.21,0.05
P00078,M2024027,8,0,0,1,1,8,6,0,3,4,5,10,2,0,0,1.96,0
P00067,M2024027,24,0,0,0,0,9,8,0,0,0,11,9,1,1,0,0,0
P00080,M2024027,13,0,1,2,0,9,7,0,2,3,3,5,2,0,0,0.1,0
P00102,M2024028,75,0,0,0,0,65,51,1,0,4,11,9,4,0,0,0,0.07
P00104,M2024028,75,0,1,1,1,59,49,3,6,3,6,12,2,0,0,0.12,0.34
P00105,M2024028,70,0,0,0,0,63,49,2,5,2,9,6,3,0,0,0,0.1
P00092,M2024028,90,0,0,0,0,79,73,3,6,3,5,10,0,0,0,0,0.36
P00096,M2024028,85,0,0,0,0,51,37,2,6,0,10,5,0,0,0,0,0.14
P00110,M2024028,90,0,0,3,0,29,26,1,1,1,8,12,1,0,0,0.71,0.11
P00103,M2024028,80,0,1,0,0,86,75,3,2,1,3,4,1,0,0,0,0.05
P00108,M2024028,90,0,0,3,0,39,28,0,0,0,6,6,3,0,0,0.42,0
P00094,M2024028,90,0,0,0,0,45,38,0,1,2,10,10,2,0,0,0,0
P00089,M2024028,90,0,0,1,0,30,22,0,0,2,9,10,4,0,0,0.02,0
P00101,M2024028,65,0,0,1,0,67,50,1,5,1,7,3,0,0,0,0.17,0.09
P00097,M2024028,33,0,0,0,0,16,14,2,5,4,4,3,1,0,0,0,0.27
P00093,M2024028,35,0,0,0,0,29,26,1,2,4,6,8,0,0,0,0,0.11
P00091,M2024028,30,0,0,0,0,18,16,1,2,2,11,9,0,0,0,0,0.12
P00109,M2024028,10,0,0,2,1,3,2,1,2,1,3,5,2,0,0,3.51,0.08
P00099,M2024028,8,0,0,0,0,8,7,2,4,1,3,7,0,0,0,0,0.18
P00149,M2024028,90,0,0,1,0,98,87,2,0,1,2,3,2,0,0,0.02,0.17
P00154,M2024028,90,0,1,2,0,47,41,2,0,0,5,4,1,0,0,0.35,0.1
P00153,M2024028,90,0,1,3,1,49,34,1,1,0,6,5,3,1,0,0.13,0.01
P00151,M2024028,90,0,0,1,1,24,17,1,2,2,2,5,3,0,0,0.05,0.02
P00147,M2024028,80,1,0,1,1,79,70,0,2,4,5,6,2,0,0,0.05,0
P00144,M2024028,90,0,0,1,0,68,50,0,0,4,10,7,1,0,0,0.17,0
P00139,M2024028,85,0,0,0,0,38,34,1,5,2,10,6,0,0,0,0,0.0
P00152,M2024028,85,0,1,2,2,41,29,3,0,0,5,8,2,0,0,0.23,0.34
P00150,M2024028,90,0,0,0,0,24,16,4,0,1,3,5,1,0,0,0,0.17
P00146,M2024028,90,0,0,2,0,87,61,0,1,2,3,5,2,0,0,3.55,0
P00145,M2024028,70,0,0,0,0,39,33,3,3,3,9,10,2,0,0,0,0.27
P00148,M2024028,14,0,1,1,0,10,8,0,6,2,9,10,0,1,0,0.04,0
P00142,M2024028,11,0,0,0,0,8,6,0,3,2,3,4,3,0,0,0,0
P00138,M2024028,26,0,0,0,0,13,9,0,5,0,9,6,3,1,0,0,0
P00135,M2024028,6,0,0,0,0,3,2,3,6,2,11,5,2,0,0,0,0.18
P00155,M2024029,85,0,0,0,0,24,20,0,0,1,8,5,3,0,0,0,0
P00173,M2024029,90,0,0,1,1,28,22,1,1,1,3,2,0,1,0,2.48,0.02
P00168,M2024029,85,0,1,1,0,81,72,2,5,2,2,3,0,0,0,0.08,0.18
P00160,M2024029,85,0,0,0,0,67,62,0,4,4,12,8,0,0,0,0,0
P00166,M2024029,90,0,1,1,1,56,41,1,0,3,11,9,1,0,0,0.1,0.03
P00171,M2024029,80,0,2,1,0,69,62,0,6,2,7,3,1,1,0,0.15,0
P00172,M2024029,90,0,0,0,0,25,21,1,2,2,5,8,4,0,0,0,0.04
P00162,M2024029,85,0,0,0,0,72,58,0,0,0,13,6,4,0,0,0,0
P00161,M2024029,90,0,0,0,0,44,41,3,2,2,3,6,0,0,0,0,0.16
P00170,M2024029,85,0,0,1,1,57,40,0,4,0,9,9,3,0,0,0.05,0
P00174,M2024029,90,0,1,2,2,36,33,1,2,1,5,5,3,0,0,0.28,0.11
P00163,M2024029,34,0,0,0,0,30,21,0,2,1,3,5,0,0,0,0,0
P00167,M2024029,33,0,0,1,0,24,20,2,4,4,5,7,3,0,0,0.14,0.24
P00156,M2024029,17,0,0,0,0,7,4,0,2,1,9,5,3,0,0,0,0
P00159,M2024029,5,0,0,0,0,4,3,0,0,1,5,10,1,0,0,0,0
P00169,M2024029,25,0,0,1,0,23,21,2,2,4,9,8,4,0,0,0.13,0.3
P00039,M2024029,90,0,0,2,2,63,55,0,1,3,12,6,2,0,0,0.55,0
P00037,M2024029,90,0,0,2,2,67,59,1,2,0,4,4,0,0,0,0.16,0.12
P00042,M2024029,90,0,0,3,0,24,21,1,2,2,3,3,0,0,0,0.5,0.01
P00041,M2024029,85,1,0,5,1,46,36,0,1,2,10,8,4,0,0,1.05,0
P00025,M2024029,85,0,0,0,0,68,54,0,6,0,7,8,2,0,0,0,0
P00036,M2024029,90,0,0,1,0,93,83,4,1,3,2,4,0,0,0,0.22,0.14
P00023,M2024029,85,0,0,0,0,31,24,0,1,2,3,6,4,0,0,0,0
P00032,M2024029,90,0,0,0,0,76,58,0,4,4,5,8,2,0,0,0,0
P00044,M2024029,70,0,0,4,4,16,12,1,0,0,6,8,2,0,0,0.65,0.0
P00024,M2024029,75,0,0,1,0,30,27,0,0,1,4,5,2,0,0,0.11,0
P00035,M2024029,75,0,0,1,1,59,50,0,0,0,7,11,1,0,0,0.05,0
P00027,M2024029,35,0,0,1,1,18,16,1,3,0,3,5,2,0,0,0.11,0.15
P00029,M2024029,22,0,0,0,0,19,15,0,6,4,1,4,4,0,0,0,0
P00043,M2024029,9,0,0,1,0,3,2,0,0,1,7,12,3,0,0,0.19,0
P00040,M2024029,8,0,0,4,0,2,1,2,1,1,6,6,4,0,0,0.64,0.14
P00138,M2024030,90,0,0,0,0,57,40,1,3,2,8,6,2,0,0,0,0.02
P00144,M2024030,90,1,2,3,1,68,60,1,5,3,3,4,3,0,0,0.26,0.1
P00141,M2024030,90,0,0,1,1,44,40,0,0,4,4,2,0,0,0,0.07,0
P00149,M2024030,85,0,0,0,0,94,88,0,4,4,4,5,1,0,0,0,0
P00154,M2024030,70,0,0,3,0,32,29,1,2,1,4,3,2,0,0,0.23,0.1
P00142,M2024030,90,0,0,0,0,74,68,1,3,4,5,6,4,0,0,0,0.1
P00137,M2024030,90,0,0,0,0,47,34,1,4,4,9,4,3,0,0,0,0.06
P00134,M2024030,90,0,0,1,0,29,27,0,1,1,6,3,0,0,0,0.04,0
P00143,M2024030,90,0,1,2,2,95,72,0,1,4,7,5,1,0,0,0.48,0
P00152,M2024030,85,0,0,2,0,43,31,2,0,0,3,3,4,0,0,-0.19,0.24
P00153,M2024030,90,0,0,3,3,21,19,1,2,2,12,8,0,1,0,0.27,0.06
P00148,M2024030,34,0,0,2,2,24,20,0,4,0,9,11,4,0,0,0.19,0
P00145,M2024030,31,0,0,1,0,21,18,4,3,3,3,7,2,0,0,2.53,0.26
P00140,M2024030,18,0,0,0,0,12,9,0,0,3,7,9,0,0,0,0,0
P00010,M2024030,75,0,0,0,0,55,44,0,4,1,9,8,4,0,0,0,0
P00001,M2024030,90,0,0,0,0,33,27,0,2,2,4,4,3,0,0,0,0
P00015,M2024030,90,0,0,1,0,74,52,1,1,0,2,5,2,0,0,0.16,0.08
P00018,M2024030,90,0,1,0,0,44,41,2,1,0,4,3,2,0,0,0,0.29
P00011,M2024030,80,0,0,1,0,65,55,2,0,4,4,5,4,0,0,0.04,0.08
P00004,M2024030,90,0,0,0,0,44,35,2,2,2,9,4,0,0,0,0,0.09
P00013,M2024030,90,0,0,2,0,86,63,2,2,3,3,2,0,0,0,0.38,0.07
P00022,M2024030,90,0,0,0,0,46,33,2,1,0,7,3,4,0,0,-0.14,0.24
P00014,M2024030,70,0,0,2,0,51,44,0,1,3,3,4,4,0,0,0.22,0
P00020,M2024030,90,1,0,2,2,23,19,4,2,0,13,6,0,0,0,0.19,0.26
P00005,M2024030,90,0,0,1,1,76,55,0,3,0,10,8,0,1,0,0.27,0
P00016,M2024030,33,0,0,1,1,24,18,1,6,4,9,10,4,0,0,0.12,0.02
P00002,M2024030,29,0,0,0,0,7,6,0,2,2,6,3,1,0,0,0,0
P00017,M2024030,28,0,0,2,0,16,11,2,5,4,7,10,1,1,0,0.13,0.26
P00019,M2024030,13,0,0,2,0,7,5,1,1,1,6,12,3,0,0,0.13,0.11
P00006,M2024030,22,0,0,0,0,18,13,0,6,1,12,5,2,0,0,0,0
P00103,M2024031,80,0,0,0,0,63,58,0,0,3,8,6,4,0,0,0,0
P00110,M2024031,90,0,2,2,1,20,14,2,2,1,6,11,1,0,0,0.43,0.11
P00097,M2024031,70,0,0,0,0,35,30,4,0,1,5,5,2,0,0,0,0.21
P00090,M2024031,70,0,0,0,0,16,11,0,0,1,7,4,1,0,0,0,0
P00101,M2024031,85,0,0,1,1,76,55,1,1,1,11,8,0,0,0,0.18,0.05
P00100,M2024031,75,0,0,0,0,62,47,1,1,2,2,3,4,0,0,0,0.02
P00109,M2024031,90,0,0,3,2,40,34,0,0,2,10,5,4,0,0,0.32,0
P00098,M2024031,90,0,0,0,0,49,34,0,0,0,13,5,4,0,0,-0.33,0
P00094,M2024031,70,0,0,0,0,34,28,2,3,2,3,3,1,0,0,0,0.21
P00102,M2024031,90,0,1,0,0,69,58,3,2,1,1,4,3,0,0,0,0.38
P00107,M2024031,90,0,0,2,0,26,24,0,0,1,4,6,3,0,0,0.04,0
P00099,M2024031,27,0,0,2,0,20,15,0,0,0,3,3,3,0,0,0.15,0
P00092,M2024031,22,0,0,1,1,11,10,0,3,3,8,11,1,0,1,0.27,0
P00093,M2024031,34,0,0,0,0,28,23,4,3,2,3,7,4,0,0,0,0.19
P00106,M2024031,31,0,0,1,0,16,13,1,1,2,3,7,3,0,0,0.21,0.02
P00056,M2024031,75,1,0,1,1,71,51,0,0,4,7,11,2,0,0,0.22,0
P00050,M2024031,90,0,0,1,0,46,36,1,5,0,10,5,3,0,0,0.18,0.03
